;X;Aorta_ID;Diet;Total_plaque_vol;DESC;ARCH;LSA;LCCA;BCA;Total_plaque_objects;Object_ID;Object_mm3;Major_axis;Minor_axis;Extent;Location;CD45_mm3
477;476;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;38;9,39662701669615e-05;17,8945046697376;8,31316759387625;0,318082788671024;1;0
478;477;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;39;2,44569744270174e-05;7,4040306820715;5,2384777465007;0,263888888888889;3;3,21802295092334e-06
479;478;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;40;6,37168544282821e-05;10,6237583954907;6,45519883822741;0,282857142857143;2;1,930813770554e-06
480;479;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;41;1,7377323934986e-05;9,08294288334241;5,0320005907081;0,214285714285714;3;0
481;480;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;42;2,96058111484947e-05;7,7027065824;5,30844992742094;0,319444444444444;2;6,43604590184668e-07
482;481;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;43;0,000109412780331394;17,6441407860671;7,88281992655707;0,265625;1;0
483;482;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;44;4,76267396736654e-05;7,55560524793785;6,21611009329633;0,342592592592593;2;1,09412780331394e-05
484;483;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;45;0,00014609824197192;13,5255833290608;8,1948988749409;0,210185185185185;2;8,36685967240068e-06
485;484;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;46;8,43122013141915e-05;17,3622190537822;7,87448536443025;0,136458333333333;3;0
486;485;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;47;0,000257441836073867;14,641760393337;10,9772103998421;0,27972027972028;2;0,000117779640003794
487;486;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;48;1,41593009840627e-05;8,85214027371371;4,12804387199788;0,183333333333333;2;0
488;487;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;49;1,67337193448014e-05;6,55659716365019;4,50877772486979;0,52;0;1,28720918036934e-06
489;488;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;50;3,15366249190487e-05;8,7043117160891;4,93648183500423;0,362962962962963;0;0
490;489;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;51;4,50523213129268e-06;4,57142857142857;2,21313334068995;0,583333333333333;2;6,43604590184668e-07
491;490;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;52;2,38133698368327e-05;7,95593512858423;4,96127539237692;0,220238095238095;2;6,43604590184668e-06
492;491;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;53;7,72325508221602e-06;6,29231900649304;3,49536151552081;0,3;2;0
493;492;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;54;2,1238951476094e-05;9,47898827030722;6,1316760695091;0,261904761904762;2;0
494;493;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;55;0,0135832748758474;143,933654650731;44,165956754413;0,0494391971664699;2;0,002955432278128
495;494;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;56;9,01046426258535e-06;6,29291630449668;3,48058736722556;0,233333333333333;2;0
496;495;12;ApoE-/- CHOW;0,22259965797963;0,000440225539686313;0,153833725541349;0,00171005739612066;0,0063176226572527;0,0602980268452212;57;57;0,000314079040010118;19,4256826894579;12,7746036814789;0,258201058201058;2;0,00013515696393878
497;496;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;1;0,000102333129839362;10,4236567701596;7,75390197821017;0,405612244897959;2;1,5446510164432e-05
498;497;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;2;0,0053271151929585;42,4280149836188;30,8543869430278;0,279817444219067;5;0,00294577820927523
499;498;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;3;0,0296836873039071;98,4187253037453;59,4973481724479;0,158779503704316;2;0,022448284501051
500;499;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;4;0,000230410443286111;16,7594714400935;9,60866851607586;0,286858974358974;5;0,000190506958694662
501;500;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;5;0,000265165091156083;26,0315624750743;7,68629751518149;0,108994708994709;2;0,000146741846562104
502;501;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;6;1,41593009840627e-05;7,6922434832159;4,39572539609865;0,203703703703704;2;0
503;502;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;7;0,0070815813058019;49,376991329663;37,0102372538227;0,307329199486062;2;0,00587031746707436
504;503;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;8;0,00197393527809638;31,5306240583412;19,8158673697414;0,264032369146006;2;0,00134448998889577
505;504;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;9;0,000214320328531494;18,8454807946762;9,67651666961449;0,326470588235294;2;3,79726708208954e-05
507;506;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;11;0,0018091725030091;41,725055769367;20,4813674193569;0,144598765432099;4;0,000218181956072602
508;507;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;12;0,00039710403214394;22,9729171197365;13,1879934578138;0,257727652464495;2;2,96058111484947e-05
509;508;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;13;0,00772904752352768;56,7298264351596;33,5264432832129;0,159794020198794;2;0,00517458090508473
510;509;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;14;0,00034883368788009;18,2708552389469;12,0906353946005;0,322619047619048;0;4,76267396736654e-05
511;510;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;15;0,00012550289508601;17,0534985369692;8,95803494061426;0,286764705882353;2;0
512;511;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;16;0,000465326118703515;25,7585552420881;14,7360540745006;0,362406015037594;4;1,930813770554e-06
513;512;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;17;8,36685967240068e-06;6,046205179693;4,16297066027104;0,325;2;0
516;515;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;20;0,000225261606564634;22,1365029952019;8,83469826142849;0,124643874643875;3;0
518;517;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;22;0,00397168392602959;42,4893588893964;28,4994168930456;0,24527027027027;2;0,00142622777184922
519;518;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;23;9,39662701669615e-05;21,3269030388599;10,6992917560701;0,1140625;2;0
520;519;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;24;0,000428640657062989;32,1317862885917;13,8704940200644;0,315340909090909;2;3,86162754110801e-06
521;520;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;25;0,000554143552148999;42,5186244467151;25,5543002789939;0,116698292220114;1;0,000109412780331394
524;523;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;28;4,24779029521881e-05;9,24059788806702;6,35645156257321;0,294642857142857;1;0
526;525;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;30;0,000382944731159878;16,8443240307589;11,926562147228;0,297202797202797;0;1,86645331153554e-05
528;527;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;32;0,00070860865379332;23,9043647580046;16,2949843155129;0,184113712374582;0;1,930813770554e-06
530;529;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;34;0,000810941783632682;24,8095215473065;15,4418459263081;0,195652173913043;0;1,930813770554e-06
531;530;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;35;0,000188576144924108;17,4633688698522;9,36717640046694;0,271296296296296;1;0
532;531;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;36;0,000260016254434606;21,1973414375442;10,1571544573379;0,192380952380952;1;0
533;532;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;37;9,33226655767769e-05;16,7344684598988;5,94597861970184;0,335648148148148;0;0
534;533;13;ApoE-/- CHOW;0,0617371267088741;0,00100080513773716;0,0476981797831759;0,00346645432273462;0,00205953468859094;0,00751215277663544;39;38;0,000229123234105742;17,6184614230395;11,2899027282973;0,365128205128205;0;0
536;535;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;1;0,00215929340006956;54,6162339774399;23,1604390966012;0,127131489200455;2;0
537;536;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;2;0,000159613938365798;14,9640814203208;9,86723173129818;0,346853146853147;2;2,57441836073867e-06
538;537;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;3;0,000570233666903616;27,3194860478406;12,4049937331877;0,334845049130763;1;0
539;538;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;4;0,0114568053098773;94,7012825774079;38,9106290295732;0,109500815058592;2;0,00514497509393624
540;539;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;5;1,930813770554e-06;2,66666666666667;1,33333333333333;0,75;1;0
541;540;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;6;5,14883672147734e-06;4,3294991219006;2,69359190551612;0,296296296296296;2;0
542;541;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;7;0,00455736410309763;45,7555292319378;25,9442285124527;0,26761148904006;2;0,000940949910849985
543;542;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;8;0,000388093567881355;18,9830158046246;13,4473863290709;0,272850678733032;3;0
544;543;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;9;0,000191794167875031;28,7333565803609;8,67182718978567;0,14716049382716;2;1,28720918036934e-06
545;544;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;10;5,02011580344041e-05;8,89599978079461;6,40308904529865;0,464285714285714;3;0
547;546;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;12;0,000162188356726536;17,800054377733;9,78822214898386;0,357954545454545;3;0
548;547;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;13;0,000178278471481153;31,8189854174025;8,30447041161947;0,0691808191808192;5;0
549;548;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;14;3,99034845914494e-05;13,0048688983853;7,8711037024302;0,22962962962963;3;0
550;549;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;15;1,99517422957247e-05;11,7537413387162;3,02659140980952;0,172222222222222;2;0
551;550;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;16;0,00120096616528459;25,8945433671525;16,7074391752455;0,441761363636364;5;5,40627855755121e-05
552;551;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;17;3,21802295092334e-06;3,54619890835704;2,03265891109922;0,416666666666667;2;0
553;552;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;18;3,21802295092334e-06;2,96124969497314;2,16124969497314;0,625;2;0
555;554;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;20;0,000314722644600303;16,9973772495212;12,312011452728;0,447802197802198;2;4,82703442638501e-05
556;555;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;21;0,000751086556745508;21,6645982562176;16,0249828077323;0,327441077441077;5;0,000219469165252972
558;557;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;23;7,91633645927141e-05;25,6174996689746;7,81423879652002;0,0697278911564626;2;0
559;558;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;24;2,38133698368327e-05;9,00115258925871;5,15193100900515;0,256944444444444;3;0
560;559;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;25;6,43604590184668e-07;0;0;1;4;0
562;561;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;27;1,86645331153554e-05;9,15721331663049;5,68102089106792;0,295918367346939;2;0
563;562;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;28;1,28720918036934e-05;7,93686436455733;4,13365924951843;0,277777777777778;5;6,43604590184668e-07
564;563;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;29;0,00873371428880594;53,5106855019312;31,631932013159;0,242563992563993;5;0,00640064764938652
565;564;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;30;1,28720918036934e-06;2;0;1;4;0
566;565;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;31;1,28720918036934e-06;2,82842712474619;0;0,5;4;0
567;566;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;32;0,0402342973508043;226,420416495974;58,5095161148748;0,0608243009204304;5;0,0189914842471692
568;567;14;ApoE-/- CHOW;0,0564866004621476;0,000380370312799139;0,0191594650452074;0,000723411559367567;6,43604590184668e-06;0,0362169174988716;46;33;0,000473049373785731;24,1025698956997;13,8341839920549;0,193675889328063;5;0
584;583;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;3;0,0014526155600468;31,7572686875838;18,9866338993301;0,209505244592964;0;6,43604590184668e-07
587;586;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;6;0,00031021741246901;14,3805059765548;11,2759496309064;0,421328671328671;0;0
588;587;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;7;3,21802295092334e-06;3,57770876399966;1,78885438199983;0,833333333333333;0;0
590;589;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;9;0,00126275220594232;24,3197263441082;17,5502536838105;0,419230769230769;0;0
592;591;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;11;6,43604590184668e-06;5,25485849095639;3,58433556383346;0,416666666666667;0;0
593;592;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;12;0,00435462865718946;41,9427184963133;30,6000187957164;0,233842538190364;0;0
594;593;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;13;0,154809430100069;221,531866435256;78,5247943922293;0,0806588990538964;5;0,0173142506851479
596;595;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;15;1,48029055742474e-05;5,33351660279894;4,08276032473979;0,479166666666667;0;0
598;597;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;17;0,000218825560662787;12,5563824448689;10,032370180795;0,429292929292929;4;0
600;599;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;19;0,000511022044606626;26,3982883390737;13,8176512548602;0,150378787878788;4;0
601;600;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;20;2,25261606564634e-05;5,97107297733758;4,41636019945968;0,777777777777778;4;0
602;601;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;21;0,000490426697720717;25,3252643109999;14,5460493816543;0,166520979020979;4;1,930813770554e-06
605;604;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;24;7,33709232810522e-05;13,7204457710895;6,38888831693194;0,313186813186813;5;0
606;605;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;25;3,92598800012647e-05;9,60216036440317;5,82210718414148;0,423611111111111;4;0
607;606;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;26;0,0140003306502871;76,1124565625678;44,7753611409748;0,148375259194587;0;7,91633645927141e-05
608;607;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;27;5,08447626245888e-05;8,13372437284398;5,89000212331973;0,438888888888889;1;1,99517422957247e-05
610;609;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;29;5,79244131166201e-06;4,8807900757985;2,78662174075501;0,375;2;0
611;610;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;30;8,36685967240068e-06;4,96674390653925;3,69522789352859;0,40625;1;0
612;611;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;31;2,44569744270174e-05;8,43357428202056;4,98947781469703;0,301587301587302;1;6,43604590184668e-07
613;612;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;32;2,25261606564634e-05;7,36851352317855;4,12473223741128;0,625;2;0
615;614;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;34;0,00203636492334429;45,0231470268228;18,9527767239338;0,22262876442443;5;2,1238951476094e-05
616;615;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;35;0,00126146499676195;59,9299356951922;26,4866955573981;0,0800653594771242;2;2,25261606564634e-05
617;616;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;36;0,0073210022133506;67,5428315977997;44,0950558433916;0,109357124316218;2;0,00110699989511763
620;619;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;39;0,00184392715087907;49,7563864962528;30,9354943542533;0,0684636891533443;2;5,98552268871741e-05
621;620;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;40;0,00055285634296863;19,9059809506393;12,9284386703509;0,367094017094017;2;0,000162831961316721
623;622;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;42;2,57441836073867e-05;10,3838960158163;6,49515594105756;0,357142857142857;5;0
624;623;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;43;0,00143716904988236;45,4286042970022;25,5890932734602;0,227207977207977;2;2,57441836073867e-06
625;624;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;44;1,09412780331394e-05;6,32052372815023;4,19543364382245;0,425;4;0
626;625;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;45;1,28720918036934e-06;2;0;1;5;0
628;627;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;47;0,000746581324614215;27,9727190286366;14,8041952618952;0,368253968253968;2;1,930813770554e-06
629;628;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;48;0,000203379050498355;17,9829497960531;10,8830288203614;0,256493506493506;2;1,930813770554e-06
630;629;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;49;2,3169765246648e-05;7,42343223598954;4,68582662288947;0,5;5;6,43604590184668e-07
631;630;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;50;0,000111343594101948;12,8246647282297;7,89847142336898;0,257440476190476;2;2,57441836073867e-06
632;631;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;51;0,000402252868865418;23,1884712916168;11,9252771586113;0,202922077922078;1;1,3515696393878e-05
633;632;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;52;1,28720918036934e-06;2;0;1;2;0
634;633;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;53;2,57441836073867e-06;3,46410161513775;2;0,5;2;0
635;634;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;54;5,14883672147734e-06;4,84575996410707;2,61979938121916;0,333333333333333;1;0
636;635;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;55;1,930813770554e-06;2,66666666666667;1,33333333333333;0,75;2;0
637;636;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;56;0,00073757086035163;28,0108495069238;15,4610376745763;0,186038961038961;2;0,000104907548200101
638;637;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;57;2,57441836073867e-06;2,82842712474619;2;1;1;0
639;638;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;58;9,84715022982542e-05;11,5432852039834;7,99695256911355;0,31875;0;0
640;639;15;ApoE-/- CHOW;0,180699711949428;0,00270313927877561;0,0379694527979445;0,00145583358299772;0,0053856832106653;0,133185603079045;97;59;2,57441836073867e-06;2,82842712474619;2;1;4;0
